transaction_id,customer_id,amount_inr,merchant,city,hour,is_odd_hour,is_foreign_city,is_high_risk_merchant,device_type,is_new_device_for_customer,is_fraud
TXN100878,CUST1183,5526.84,Swiggy,Bangalore,20,0,0,0,Android Phone,0,0
TXN100879,CUST1018,2361.3,Flipkart,Gurgaon,18,0,0,0,Tablet,0,0
TXN100880,CUST1276,2784.9,Amazon,Mumbai,17,0,0,0,Android Phone,0,0
TXN100881,CUST1018,2161.45,Zomato,Gurgaon,23,0,0,0,Tablet,0,0
TXN100882,CUST1267,5283.16,Zomato,Bangalore,17,0,0,0,Tablet,0,0
TXN100883,CUST1036,18042.1,Unknown Merchant Ltd,Kolkata,15,0,0,1,Desktop Browser,1,1
TXN100884,CUST1023,2343.46,Amazon,Chennai,4,1,0,0,Android Phone,0,0
TXN100885,CUST1157,2435.94,Uber,Kolkata,14,0,0,0,Android Phone,0,0
TXN100886,CUST1032,3641.89,Uber,Kolkata,3,1,0,0,Desktop Browser,0,0
TXN100887,CUST1112,4543.11,Local Kirana Store,Gurgaon,13,0,0,0,iPhone,0,0
TXN100888,CUST1205,2746.49,Myntra,Gurgaon,21,0,0,0,iPhone,0,0
TXN100889,CUST1109,2283.86,BigBasket,Delhi,5,0,0,0,Android Phone,0,0
TXN100890,CUST1072,2088.91,PayU Recharge,Pune,22,0,0,0,Tablet,0,0
TXN100891,CUST1124,3707.9,Ola,Kolkata,4,1,0,0,iPhone,0,0
TXN100892,CUST1192,456.22,Swiggy,Gurgaon,15,0,0,0,iPhone,0,0
TXN100893,CUST1045,1493.07,Cash Withdrawal ATM,Bangalore,9,0,0,0,Desktop Browser,0,0
TXN100894,CUST1243,385.47,PayU Recharge,Jaipur,4,1,0,0,Android Phone,0,0
TXN100895,CUST1210,2635.42,Swiggy,Delhi,19,0,0,0,Tablet,0,0
TXN100896,CUST1255,4621.15,Myntra,Pune,20,0,0,0,iPhone,0,0
TXN100897,CUST1214,20597.26,Unknown Merchant Ltd,Delhi,6,0,0,1,Tablet,1,1
TXN100898,CUST1259,2113.0,Amazon,Kolkata,20,0,0,0,Desktop Browser,0,0
TXN100899,CUST1099,6856.77,PayU Recharge,Bangalore,21,0,0,0,iPhone,0,0
TXN100900,CUST1254,4902.29,BigBasket,Bangalore,1,1,0,0,Tablet,0,0
TXN100901,CUST1107,4965.36,PayU Recharge,Chennai,19,0,0,0,Tablet,0,0
TXN100902,CUST1022,1366.1,Amazon,Delhi,17,0,0,0,Tablet,0,0
TXN100903,CUST1248,3610.16,Uber,Hyderabad,7,0,0,0,Tablet,0,0
TXN100904,CUST1166,2447.33,Cash Withdrawal ATM,Chennai,21,0,0,0,Desktop Browser,0,0
TXN100905,CUST1056,4450.73,Zomato,Bangalore,7,0,0,0,iPhone,0,0
TXN100906,CUST1192,886.95,IRCTC,Gurgaon,15,0,0,0,Android Phone,0,0
TXN100907,CUST1074,4423.34,Swiggy,Delhi,14,0,0,0,Desktop Browser,0,0
TXN100908,CUST1234,2625.57,Swiggy,Delhi,11,0,0,0,Android Phone,0,0
TXN100909,CUST1016,2024.61,PayU Recharge,Mumbai,8,0,0,0,iPhone,0,0
TXN100910,CUST1234,5183.78,Uber,Delhi,10,0,0,0,Android Phone,0,0
TXN100911,CUST1080,1869.79,Electricity Board,Jaipur,19,0,0,0,Android Phone,0,0
TXN100912,CUST1117,4128.83,Zomato,Kolkata,16,0,0,0,Android Phone,0,0
TXN100913,CUST1242,2376.89,Zomato,Hyderabad,0,1,0,0,Android Phone,0,0
TXN100914,CUST1126,4717.82,Swiggy,Kolkata,7,0,0,0,iPhone,0,0
TXN100915,CUST1293,3904.15,Local Kirana Store,Pune,1,1,0,0,Android Phone,0,0
TXN100916,CUST1258,9087.48,Crypto Exchange XYZ,Bangalore,12,0,0,1,Tablet,0,1
TXN100917,CUST1042,2465.09,Zomato,Chennai,22,0,0,0,Android Phone,0,0
TXN100918,CUST1067,805.88,Ola,Gurgaon,20,0,0,0,Desktop Browser,0,0
TXN100919,CUST1156,3338.76,PayU Recharge,Delhi,18,0,0,0,Android Phone,0,0
TXN100920,CUST1237,2776.77,Myntra,Bangalore,22,0,0,0,iPhone,0,0
TXN100921,CUST1237,3587.3,Local Kirana Store,Bangalore,20,0,0,0,iPhone,0,0
TXN100922,CUST1170,1712.78,Uber,Delhi,13,0,0,0,iPhone,0,0
TXN100923,CUST1277,4207.31,Myntra,Mumbai,21,0,0,0,Tablet,0,0
TXN100924,CUST1028,6912.13,Flipkart,Kolkata,21,0,0,0,iPhone,0,0
TXN100925,CUST1196,1900.09,Ola,Kolkata,1,1,0,0,Tablet,0,0
TXN100926,CUST1286,2793.48,Myntra,Pune,22,0,0,0,Tablet,0,0
TXN100927,CUST1122,4179.29,Uber,Mumbai,15,0,0,0,Tablet,0,0
TXN100928,CUST1107,3045.89,BigBasket,Chennai,7,0,0,0,iPhone,0,0
TXN100929,CUST1257,1537.03,PayU Recharge,Kolkata,1,1,0,0,iPhone,0,0
TXN100930,CUST1248,4622.74,Ola,Hyderabad,3,1,0,0,Tablet,0,0
TXN100931,CUST1272,3864.61,Local Kirana Store,Pune,19,0,0,0,Android Phone,0,0
TXN100932,CUST1033,1310.6,Swiggy,Jaipur,14,0,0,0,Tablet,0,0
TXN100933,CUST1147,1900.28,Local Kirana Store,Gurgaon,3,1,0,0,iPhone,0,0
TXN100934,CUST1075,2162.18,Amazon,Jaipur,6,0,0,0,Tablet,0,0
TXN100935,CUST1150,1323.47,Myntra,Bangalore,17,0,0,0,Android Phone,0,0
TXN100936,CUST1215,618.09,Amazon,Pune,0,1,0,0,iPhone,0,0
TXN100937,CUST1118,1045.71,Myntra,Jaipur,20,0,0,0,Desktop Browser,0,0
TXN100938,CUST1167,3040.76,PayU Recharge,Kolkata,22,0,0,0,iPhone,0,0
TXN100939,CUST1234,4820.57,Zomato,Delhi,9,0,0,0,Android Phone,0,0
TXN100940,CUST1247,3793.83,PayU Recharge,Gurgaon,1,1,0,0,iPhone,0,0
TXN100941,CUST1085,1862.6,Swiggy,Jaipur,22,0,0,0,iPhone,0,0
TXN100942,CUST1078,5310.3,PayU Recharge,Gurgaon,1,1,0,0,iPhone,0,0
TXN100943,CUST1133,515.97,Myntra,Chennai,17,0,0,0,Desktop Browser,0,0
TXN100944,CUST1176,3565.03,Flipkart,Kolkata,17,0,0,0,Tablet,0,0
TXN100945,CUST1012,6742.12,Swiggy,Mumbai,4,1,0,0,Tablet,0,0
TXN100946,CUST1002,527.73,BigBasket,Kolkata,16,0,0,0,Tablet,0,0
TXN100947,CUST1242,1657.18,Uber,Hyderabad,18,0,0,0,Android Phone,0,0
TXN100948,CUST1226,3314.21,Swiggy,Gurgaon,23,0,0,0,Tablet,0,0
TXN100949,CUST1282,6484.48,PayU Recharge,Kolkata,12,0,0,0,Tablet,0,0
TXN100950,CUST1182,2756.96,Electricity Board,Chennai,19,0,0,0,Tablet,0,0
TXN100951,CUST1113,1299.06,Electricity Board,Mumbai,8,0,0,0,Desktop Browser,0,0
TXN100952,CUST1228,1270.08,PayU Recharge,Gurgaon,2,1,0,0,iPhone,0,0
TXN100953,CUST1162,490.04,IRCTC,Jaipur,1,1,0,0,Tablet,0,0
TXN100954,CUST1075,1299.65,BigBasket,Jaipur,11,0,0,0,Tablet,0,0
TXN100955,CUST1176,3659.5,Zomato,Kolkata,14,0,0,0,Tablet,0,0
TXN100956,CUST1227,2444.08,Local Kirana Store,Gurgaon,14,0,0,0,Desktop Browser,0,0
TXN100957,CUST1217,4870.57,Flipkart,Gurgaon,4,1,0,0,Tablet,0,0
TXN100958,CUST1073,395.71,Uber,Jaipur,16,0,0,0,Desktop Browser,0,0
TXN100959,CUST1192,696.77,Swiggy,Gurgaon,20,0,0,0,Android Phone,0,0
TXN100960,CUST1284,1490.01,IRCTC,Kolkata,4,1,0,0,Tablet,0,0
TXN100961,CUST1148,2300.64,PayU Recharge,Pune,9,0,0,0,iPhone,0,0
TXN100962,CUST1286,1991.7,BigBasket,Pune,0,1,0,0,Tablet,0,0
TXN100963,CUST1153,443.17,Ola,Kolkata,20,0,0,0,Desktop Browser,0,0
TXN100964,CUST1147,1823.89,Flipkart,Gurgaon,22,0,0,0,iPhone,0,0
TXN100965,CUST1141,1487.21,Uber,Gurgaon,2,1,0,0,iPhone,0,0
TXN100966,CUST1246,4724.68,Local Kirana Store,Jaipur,8,0,0,0,Tablet,0,0
TXN100967,CUST1061,1473.08,Swiggy,Chennai,18,0,0,0,iPhone,0,0
TXN100968,CUST1297,23342.84,Foreign Exchange Kiosk,Lagos,14,0,1,1,Desktop Browser,1,1
TXN100969,CUST1184,3285.8,Electricity Board,Jaipur,11,0,0,0,iPhone,0,0
TXN100970,CUST1039,1836.33,Uber,Gurgaon,20,0,0,0,Android Phone,0,0
TXN100971,CUST1085,3190.33,Cash Withdrawal ATM,Jaipur,10,0,0,0,iPhone,0,0
TXN100972,CUST1154,2019.88,Uber,Kolkata,22,0,0,0,Android Phone,0,0
TXN100973,CUST1180,2340.35,Cash Withdrawal ATM,Jaipur,4,1,0,0,Desktop Browser,0,0
TXN100974,CUST1248,2743.01,Electricity Board,Hyderabad,5,0,0,0,Tablet,0,0
TXN100975,CUST1113,2957.48,Electricity Board,Mumbai,17,0,0,0,Desktop Browser,0,0
TXN100976,CUST1272,2855.54,Flipkart,Pune,3,1,0,0,Android Phone,0,0
TXN100977,CUST1059,3025.56,Local Kirana Store,Kolkata,0,1,0,0,Android Phone,0,0
TXN100978,CUST1185,3588.59,Myntra,Pune,19,0,0,0,iPhone,0,0
TXN100979,CUST1088,2804.1,Swiggy,Pune,23,0,0,0,Android Phone,0,0
TXN100980,CUST1072,1249.72,Flipkart,Pune,4,1,0,0,Android Phone,0,0
TXN100981,CUST1217,2324.25,PayU Recharge,Gurgaon,3,1,0,0,Tablet,0,0
TXN100982,CUST1220,22892.92,Foreign Exchange Kiosk,Mumbai,1,1,0,1,Android Phone,1,1
TXN100983,CUST1022,1238.34,Flipkart,Delhi,0,1,0,0,iPhone,0,0
TXN100984,CUST1105,1821.43,Flipkart,Bangalore,5,0,0,0,Tablet,0,0
TXN100985,CUST1074,4226.47,Swiggy,Delhi,8,0,0,0,Desktop Browser,0,0
TXN100986,CUST1256,4217.8,Flipkart,Gurgaon,7,0,0,0,iPhone,0,0
TXN100987,CUST1296,2134.12,BigBasket,Gurgaon,6,0,0,0,Tablet,0,0
TXN100988,CUST1087,2268.42,Zomato,Bangalore,0,1,0,0,Tablet,0,0
TXN100989,CUST1258,839.91,PayU Recharge,Bangalore,11,0,0,0,Tablet,0,0
TXN100990,CUST1054,557.13,Zomato,Chennai,12,0,0,0,iPhone,0,0
TXN100991,CUST1208,2888.63,Swiggy,Delhi,3,1,0,0,Desktop Browser,0,0
TXN100992,CUST1253,1379.79,Flipkart,Gurgaon,9,0,0,0,Desktop Browser,0,0
TXN100993,CUST1167,2493.48,BigBasket,Kolkata,9,0,0,0,iPhone,0,0
TXN100994,CUST1227,3416.75,Flipkart,Gurgaon,9,0,0,0,Desktop Browser,0,0
TXN100995,CUST1243,749.36,PayU Recharge,Jaipur,5,0,0,0,Android Phone,0,0
TXN100996,CUST1053,1213.89,Swiggy,Delhi,21,0,0,0,iPhone,0,0
TXN100997,CUST1202,2445.8,Swiggy,Jaipur,3,1,0,0,Android Phone,0,0
TXN100998,CUST1033,2473.52,IRCTC,Jaipur,10,0,0,0,Tablet,0,0
TXN100999,CUST1062,3575.73,Local Kirana Store,Gurgaon,23,0,0,0,Tablet,0,0
TXN101000,CUST1297,1928.79,Ola,Gurgaon,20,0,0,0,Android Phone,0,0
TXN101001,CUST1207,1567.25,Flipkart,Jaipur,8,0,0,0,Android Phone,0,0
TXN101002,CUST1062,6624.96,Amazon,Gurgaon,7,0,0,0,Tablet,0,0
TXN101003,CUST1050,2627.18,Swiggy,Mumbai,2,1,0,0,iPhone,0,0
TXN101004,CUST1195,1079.33,Flipkart,Delhi,4,1,0,0,Android Phone,0,0
TXN101005,CUST1039,1402.66,BigBasket,Gurgaon,15,0,0,0,Tablet,0,0
TXN101006,CUST1254,5607.2,Electricity Board,Bangalore,17,0,0,0,Tablet,0,0
TXN101007,CUST1279,4699.69,Foreign Exchange Kiosk,Pune,1,1,0,1,Android Phone,1,1
TXN101008,CUST1192,952.06,Cash Withdrawal ATM,Gurgaon,1,1,0,0,iPhone,0,0
TXN101009,CUST1155,3119.14,Local Kirana Store,Delhi,15,0,0,0,Desktop Browser,0,0
TXN101010,CUST1199,3880.0,Electricity Board,Chennai,18,0,0,0,Desktop Browser,0,0
TXN101011,CUST1276,1393.35,Amazon,Mumbai,17,0,0,0,Android Phone,0,0
TXN101012,CUST1200,2456.51,Cash Withdrawal ATM,Pune,12,0,0,0,Desktop Browser,0,0
TXN101013,CUST1145,2568.07,Myntra,Bangalore,18,0,0,0,iPhone,0,0
TXN101014,CUST1178,6728.53,Myntra,Mumbai,0,1,0,0,Tablet,0,0
TXN101015,CUST1194,3490.2,Ola,Gurgaon,11,0,0,0,Android Phone,0,0
TXN101016,CUST1125,2773.21,Local Kirana Store,Pune,9,0,0,0,Tablet,0,0
TXN101017,CUST1033,1174.03,Myntra,Jaipur,10,0,0,0,Tablet,0,0
TXN101018,CUST1019,4642.53,IRCTC,Bangalore,13,0,0,0,Android Phone,0,0
TXN101019,CUST1136,41917.63,Foreign Exchange Kiosk,Mumbai,3,1,0,1,Android Phone,0,1
TXN101020,CUST1293,3076.44,Myntra,Pune,3,1,0,0,Android Phone,0,0
TXN101021,CUST1254,2854.5,BigBasket,Bangalore,21,0,0,0,Tablet,0,0
TXN101022,CUST1186,3346.78,Cash Withdrawal ATM,Mumbai,15,0,0,0,iPhone,0,0
TXN101023,CUST1038,2023.07,BigBasket,Mumbai,6,0,0,0,iPhone,0,0
TXN101024,CUST1293,3816.89,Local Kirana Store,Pune,19,0,0,0,Android Phone,0,0
TXN101025,CUST1296,3291.0,Electricity Board,Gurgaon,8,0,0,0,Tablet,0,0
TXN101026,CUST1243,661.87,Electricity Board,Jaipur,2,1,0,0,Android Phone,0,0
TXN101027,CUST1153,649.16,BigBasket,Kolkata,10,0,0,0,Desktop Browser,0,0
TXN101028,CUST1263,4543.15,Ola,Jaipur,17,0,0,0,Desktop Browser,0,0
TXN101029,CUST1264,2502.7,Local Kirana Store,Gurgaon,15,0,0,0,Tablet,0,0
TXN101030,CUST1239,4711.78,Cash Withdrawal ATM,Kolkata,17,0,0,0,iPhone,0,0
TXN101031,CUST1222,832.13,Myntra,Jaipur,20,0,0,0,Android Phone,0,0
TXN101032,CUST1236,3046.13,IRCTC,Delhi,23,0,0,0,Tablet,0,0
TXN101033,CUST1210,3448.84,IRCTC,Delhi,2,1,0,0,Tablet,0,0
TXN101034,CUST1136,4664.34,Zomato,Mumbai,5,0,0,0,Android Phone,0,0
TXN101035,CUST1207,921.55,BigBasket,Jaipur,6,0,0,0,Android Phone,0,0
TXN101036,CUST1237,5698.53,Zomato,Bangalore,13,0,0,0,iPhone,0,0
TXN101037,CUST1081,2809.12,Ola,Chennai,8,0,0,0,Android Phone,0,0
TXN101038,CUST1281,1372.29,Amazon,Kolkata,1,1,0,0,Android Phone,0,0
TXN101039,CUST1028,3973.94,Flipkart,Kolkata,10,0,0,0,iPhone,0,0
TXN101040,CUST1208,2793.92,Local Kirana Store,Delhi,21,0,0,0,Desktop Browser,0,0
TXN101041,CUST1071,5998.27,Electricity Board,Jaipur,23,0,0,0,Tablet,0,0
TXN101042,CUST1297,2245.0,Flipkart,Gurgaon,16,0,0,0,Android Phone,0,0
TXN101043,CUST1121,2416.85,Local Kirana Store,Jaipur,10,0,0,0,Android Phone,0,0
TXN101044,CUST1199,3614.88,Swiggy,Chennai,7,0,0,0,Desktop Browser,0,0
TXN101045,CUST1054,708.53,Uber,Chennai,8,0,0,0,iPhone,0,0
TXN101046,CUST1028,4066.12,IRCTC,Kolkata,22,0,0,0,iPhone,0,0
TXN101047,CUST1243,642.14,Swiggy,Jaipur,8,0,0,0,Android Phone,0,0
TXN101048,CUST1185,3252.93,Uber,Pune,9,0,0,0,iPhone,0,0
TXN101049,CUST1017,2171.54,Ola,Chennai,1,1,0,0,Android Phone,0,0
TXN101050,CUST1122,4235.44,Myntra,Mumbai,9,0,0,0,Tablet,0,0
TXN101051,CUST1062,2332.63,IRCTC,Gurgaon,14,0,0,0,Tablet,0,0
TXN101052,CUST1130,2847.94,Swiggy,Chennai,7,0,0,0,iPhone,0,0
TXN101053,CUST1224,602.11,BigBasket,Pune,20,0,0,0,Android Phone,0,0
TXN101054,CUST1041,5197.63,Myntra,Chennai,15,0,0,0,Tablet,0,0
TXN101055,CUST1216,2383.18,BigBasket,Jaipur,3,1,0,0,Android Phone,0,0
TXN101056,CUST1259,3919.27,Local Kirana Store,Kolkata,19,0,0,0,Android Phone,0,0
TXN101057,CUST1167,2586.85,Ola,Kolkata,1,1,0,0,iPhone,0,0
TXN101058,CUST1227,2577.68,BigBasket,Gurgaon,0,1,0,0,Desktop Browser,0,0
TXN101059,CUST1160,3001.33,Cash Withdrawal ATM,Kolkata,5,0,0,0,Desktop Browser,0,0
TXN101060,CUST1066,460.61,PayU Recharge,Jaipur,13,0,0,0,Tablet,0,0
TXN101061,CUST1244,2691.99,Myntra,Chennai,8,0,0,0,Android Phone,0,0
TXN101062,CUST1144,3301.46,IRCTC,Jaipur,11,0,0,0,Tablet,0,0
TXN101063,CUST1292,5170.92,Uber,Kolkata,0,1,0,0,Tablet,0,0
TXN101064,CUST1117,2308.96,Swiggy,Kolkata,14,0,0,0,Android Phone,0,0
TXN101065,CUST1025,2234.07,Myntra,Hyderabad,19,0,0,0,Android Phone,0,0
TXN101066,CUST1087,3886.9,Cash Withdrawal ATM,Bangalore,0,1,0,0,Tablet,0,0
TXN101067,CUST1232,2948.96,Zomato,Kolkata,3,1,0,0,Desktop Browser,0,0
TXN101068,CUST1136,3660.04,Zomato,Mumbai,12,0,0,0,Android Phone,0,0
TXN101069,CUST1110,2112.21,Swiggy,Hyderabad,23,0,0,0,Desktop Browser,0,0
TXN101070,CUST1209,3104.48,PayU Recharge,Bangalore,9,0,0,0,iPhone,0,0
TXN101071,CUST1127,2065.31,PayU Recharge,Pune,20,0,0,0,Android Phone,0,0
TXN101072,CUST1068,2315.55,Local Kirana Store,Hyderabad,22,0,0,0,iPhone,0,0
TXN101073,CUST1196,1256.71,Electricity Board,Kolkata,19,0,0,0,Tablet,0,0
TXN101074,CUST1030,11671.39,Unknown Merchant Ltd,Mumbai,1,1,0,1,Android Phone,1,1
TXN101075,CUST1002,679.66,Ola,Kolkata,12,0,0,0,iPhone,0,0
TXN101076,CUST1189,1824.94,BigBasket,Chennai,17,0,0,0,Android Phone,0,0
TXN101077,CUST1086,2130.75,Flipkart,Mumbai,10,0,0,0,Tablet,0,0
TXN101078,CUST1162,259.07,Amazon,Jaipur,4,1,0,0,Tablet,0,0
TXN101079,CUST1065,862.31,IRCTC,Jaipur,8,0,0,0,Tablet,0,0
TXN101080,CUST1144,4661.48,BigBasket,Jaipur,19,0,0,0,Tablet,0,0
TXN101081,CUST1264,2666.69,PayU Recharge,Gurgaon,5,0,0,0,iPhone,0,0
TXN101082,CUST1077,2760.02,Amazon,Mumbai,21,0,0,0,Android Phone,0,0
TXN101083,CUST1096,2275.23,Swiggy,Bangalore,5,0,0,0,Tablet,0,0
TXN101084,CUST1239,3980.75,Local Kirana Store,Kolkata,15,0,0,0,iPhone,0,0
TXN101085,CUST1287,4892.47,Swiggy,Delhi,3,1,0,0,iPhone,0,0
TXN101086,CUST1063,2273.43,Local Kirana Store,Kolkata,9,0,0,0,Desktop Browser,0,0
TXN101087,CUST1260,1793.1,Amazon,Delhi,21,0,0,0,iPhone,0,0
TXN101088,CUST1269,586.06,Cash Withdrawal ATM,Hyderabad,13,0,0,0,Android Phone,0,0
TXN101089,CUST1255,2825.77,Ola,Pune,10,0,0,0,iPhone,0,0
TXN101090,CUST1062,3782.51,Amazon,Gurgaon,3,1,0,0,Tablet,0,0
TXN101091,CUST1041,4008.94,BigBasket,Chennai,21,0,0,0,iPhone,0,0
TXN101092,CUST1002,667.41,Myntra,Kolkata,20,0,0,0,iPhone,0,0
TXN101093,CUST1291,4755.27,Myntra,Kolkata,1,1,0,0,Android Phone,0,0
TXN101094,CUST1028,2950.9,BigBasket,Kolkata,19,0,0,0,iPhone,0,0
TXN101095,CUST1091,766.71,Zomato,Jaipur,12,0,0,0,Android Phone,0,0
TXN101096,CUST1083,345.71,Ola,Mumbai,9,0,0,0,Android Phone,0,0
TXN101097,CUST1078,6456.0,BigBasket,Gurgaon,13,0,0,0,iPhone,0,0
TXN101098,CUST1067,1093.2,PayU Recharge,Gurgaon,11,0,0,0,Desktop Browser,0,0
TXN101099,CUST1198,2174.97,IRCTC,Chennai,19,0,0,0,iPhone,0,0
TXN101100,CUST1188,1752.16,Electricity Board,Kolkata,20,0,0,0,Android Phone,0,0
TXN101101,CUST1174,1827.99,Swiggy,Mumbai,7,0,0,0,Desktop Browser,0,0
TXN101102,CUST1253,892.7,IRCTC,Gurgaon,16,0,0,0,Desktop Browser,0,0
TXN101103,CUST1040,6853.97,Ola,Bangalore,9,0,0,0,Android Phone,0,0
TXN101104,CUST1153,758.66,Electricity Board,Kolkata,13,0,0,0,Desktop Browser,0,0
TXN101105,CUST1039,1342.97,Flipkart,Gurgaon,3,1,0,0,Android Phone,0,0
TXN101106,CUST1237,3060.2,Flipkart,Bangalore,8,0,0,0,iPhone,0,0
TXN101107,CUST1257,29571.87,Crypto Exchange XYZ,Dubai,21,0,1,1,iPhone,1,1
TXN101108,CUST1042,2956.12,PayU Recharge,Chennai,9,0,0,0,Desktop Browser,0,0
TXN101109,CUST1230,6667.48,Swiggy,Pune,10,0,0,0,Tablet,0,0
TXN101110,CUST1108,1488.2,Flipkart,Bangalore,19,0,0,0,Desktop Browser,0,0
TXN101111,CUST1222,417.83,Ola,Jaipur,12,0,0,0,Android Phone,0,0
TXN101112,CUST1244,2497.98,PayU Recharge,Chennai,21,0,0,0,Android Phone,0,0
TXN101113,CUST1155,5853.3,Local Kirana Store,Delhi,19,0,0,0,Desktop Browser,0,0
TXN101114,CUST1202,881.81,Flipkart,Jaipur,4,1,0,0,Android Phone,0,0
TXN101115,CUST1008,2901.16,Swiggy,Gurgaon,0,1,0,0,Tablet,0,0
TXN101116,CUST1123,1559.01,Cash Withdrawal ATM,Mumbai,17,0,0,0,Tablet,0,0
TXN101117,CUST1237,2700.39,Swiggy,Bangalore,0,1,0,0,iPhone,0,0
TXN101118,CUST1227,3496.12,Zomato,Gurgaon,0,1,0,0,Desktop Browser,0,0
TXN101119,CUST1103,868.87,Flipkart,Gurgaon,12,0,0,0,Android Phone,0,0
TXN101120,CUST1221,1602.89,Local Kirana Store,Mumbai,15,0,0,0,iPhone,0,0
TXN101121,CUST1283,834.24,Uber,Bangalore,15,0,0,0,Desktop Browser,0,0
TXN101122,CUST1249,4332.5,Myntra,Pune,16,0,0,0,Tablet,0,0
TXN101123,CUST1283,1175.21,Flipkart,Bangalore,20,0,0,0,Desktop Browser,0,0
TXN101124,CUST1253,1351.99,Amazon,Gurgaon,11,0,0,0,Android Phone,0,0
TXN101125,CUST1082,2492.56,Electricity Board,Bangalore,15,0,0,0,Android Phone,0,0
TXN101126,CUST1112,3817.67,Local Kirana Store,Gurgaon,10,0,0,0,iPhone,0,0
TXN101127,CUST1239,3764.49,IRCTC,Kolkata,23,0,0,0,iPhone,0,0
TXN101128,CUST1184,2941.99,Local Kirana Store,Jaipur,5,0,0,0,iPhone,0,0
TXN101129,CUST1044,502.74,PayU Recharge,Hyderabad,5,0,0,0,Tablet,0,0
TXN101130,CUST1051,273.32,Electricity Board,Chennai,15,0,0,0,Tablet,0,0
TXN101131,CUST1024,5703.39,Swiggy,Gurgaon,8,0,0,0,Desktop Browser,0,0
TXN101132,CUST1257,25117.92,Crypto Exchange XYZ,Kolkata,10,0,0,1,Tablet,1,1
TXN101133,CUST1287,3430.37,Amazon,Delhi,10,0,0,0,iPhone,0,0
TXN101134,CUST1285,2134.34,Ola,Bangalore,22,0,0,0,Tablet,0,0
TXN101135,CUST1053,1986.06,Cash Withdrawal ATM,Delhi,14,0,0,0,iPhone,0,0
TXN101136,CUST1056,6253.08,Flipkart,Bangalore,19,0,0,0,Tablet,0,0
TXN101137,CUST1287,72450.86,Foreign Exchange Kiosk,Delhi,5,0,0,1,Android Phone,1,1
TXN101138,CUST1080,2807.46,Local Kirana Store,Jaipur,14,0,0,0,Desktop Browser,0,0
TXN101139,CUST1050,1422.23,Zomato,Mumbai,10,0,0,0,iPhone,0,0
TXN101140,CUST1224,623.36,PayU Recharge,Pune,0,1,0,0,Android Phone,0,0
TXN101141,CUST1174,1344.42,Cash Withdrawal ATM,Mumbai,2,1,0,0,Desktop Browser,0,0
TXN101142,CUST1212,2842.27,Electricity Board,Delhi,7,0,0,0,Desktop Browser,0,0
TXN101143,CUST1215,1271.96,PayU Recharge,Pune,13,0,0,0,iPhone,0,0
TXN101144,CUST1264,1391.88,Amazon,Gurgaon,0,1,0,0,iPhone,0,0
TXN101145,CUST1264,1943.96,Cash Withdrawal ATM,Gurgaon,10,0,0,0,iPhone,0,0
TXN101146,CUST1084,1138.02,Swiggy,Mumbai,1,1,0,0,iPhone,0,0
TXN101147,CUST1294,27636.89,Unknown Merchant Ltd,Kolkata,3,1,0,1,Android Phone,0,1
TXN101148,CUST1160,3035.07,Swiggy,Kolkata,8,0,0,0,Desktop Browser,0,0
TXN101149,CUST1206,3447.6,Ola,Bangalore,17,0,0,0,Tablet,0,0
TXN101150,CUST1226,3018.87,BigBasket,Gurgaon,20,0,0,0,Tablet,0,0
TXN101151,CUST1043,62075.75,Crypto Exchange XYZ,Dubai,12,0,1,1,iPhone,0,1
TXN101152,CUST1047,2432.38,Swiggy,Kolkata,16,0,0,0,iPhone,0,0
TXN101153,CUST1011,39583.48,Foreign Exchange Kiosk,Hyderabad,4,1,0,1,Desktop Browser,1,1
TXN101154,CUST1258,868.91,Myntra,Bangalore,11,0,0,0,Tablet,0,0
TXN101155,CUST1063,23137.86,Crypto Exchange XYZ,Kolkata,4,1,0,1,Tablet,1,1
TXN101156,CUST1173,2449.81,Ola,Hyderabad,23,0,0,0,Tablet,0,0
TXN101157,CUST1273,672.35,Cash Withdrawal ATM,Kolkata,11,0,0,0,Android Phone,0,0
TXN101158,CUST1293,3239.81,Flipkart,Pune,12,0,0,0,Android Phone,0,0
TXN101159,CUST1167,1355.04,Local Kirana Store,Kolkata,11,0,0,0,Android Phone,0,0
TXN101160,CUST1217,4143.49,Swiggy,Gurgaon,2,1,0,0,Tablet,0,0
TXN101161,CUST1243,513.13,Uber,Jaipur,11,0,0,0,Android Phone,0,0
TXN101162,CUST1286,3959.35,IRCTC,Pune,8,0,0,0,Tablet,0,0
TXN101163,CUST1225,5773.75,Swiggy,Pune,15,0,0,0,iPhone,0,0
TXN101164,CUST1073,439.94,Local Kirana Store,Jaipur,22,0,0,0,Desktop Browser,0,0
TXN101165,CUST1262,2892.09,Amazon,Hyderabad,22,0,0,0,Android Phone,0,0
TXN101166,CUST1080,3774.32,Flipkart,Jaipur,3,1,0,0,Desktop Browser,0,0
TXN101167,CUST1061,715.37,Myntra,Chennai,1,1,0,0,iPhone,0,0
TXN101168,CUST1156,1626.7,Swiggy,Delhi,9,0,0,0,Android Phone,0,0
TXN101169,CUST1072,2764.8,BigBasket,Pune,1,1,0,0,Android Phone,0,0
TXN101170,CUST1110,1906.81,Myntra,Hyderabad,15,0,0,0,Tablet,0,0
TXN101171,CUST1034,921.44,PayU Recharge,Delhi,15,0,0,0,Android Phone,0,0
