transaction_id,device_id,device_type,ip_address,is_new_device_for_customer
TXN101212,DEV-H3QOXQD6,Android Phone,8.137.166.176,0
TXN101213,DEV-GK82P5YR,Tablet,35.196.81.157,0
TXN101214,DEV-8CLRKI72,Tablet,126.4.245.79,0
TXN101215,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101216,DEV-P3174GU6,Tablet,173.203.226.246,1
TXN101217,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN101218,DEV-74NL03LL,Tablet,196.107.2.196,0
TXN101219,DEV-KHQNZJNN,Tablet,105.182.88.34,0
TXN101220,DEV-3FYE4HQG,Tablet,54.168.28.5,0
TXN101221,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN101222,DEV-D41J2PAT,Android Phone,59.250.118.213,0
TXN101223,DEV-1KHW8GAK,iPhone,48.212.199.175,0
TXN101224,DEV-U3F0MEE0,Tablet,86.220.101.222,0
TXN101225,DEV-EM0TPI70,iPhone,10.76.147.50,0
TXN101226,DEV-2GT30GCH,iPhone,225.216.166.2,0
TXN101227,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101228,DEV-BD4XDD8I,Tablet,209.101.184.191,0
TXN101229,DEV-AXNM0ALQ,iPhone,216.25.153.134,0
TXN101230,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN101231,DEV-AIAW4OTU,Tablet,48.218.133.149,0
TXN101232,DEV-MJZ6N58Y,iPhone,166.179.17.116,0
TXN101233,DEV-WFMAX9FK,iPhone,5.216.211.152,0
TXN101234,DEV-U88WLXWC,iPhone,52.236.191.238,0
TXN101235,DEV-X2HIVDTS,iPhone,90.230.48.119,1
TXN101236,DEV-0L70SHYV,Desktop Browser,167.63.231.244,0
TXN101237,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101238,DEV-WOC4191H,Desktop Browser,251.78.61.237,0
TXN101239,DEV-Q2YOTOS8,Desktop Browser,202.156.148.184,0
TXN101240,DEV-UQ0RZTWO,Android Phone,117.123.180.16,0
TXN101241,DEV-OFC5WU25,iPhone,74.141.121.242,0
TXN101242,DEV-J28CW9RT,Tablet,139.39.220.160,0
TXN101243,DEV-XPWNUA6T,Android Phone,220.168.209.69,1
TXN101244,DEV-BD4XDD8I,Tablet,209.101.184.191,0
TXN101245,DEV-L3AF6KKF,Android Phone,158.25.110.82,0
TXN101246,DEV-IXFY1Z68,Android Phone,127.37.235.19,0
TXN101247,DEV-R6LUU6IF,Android Phone,35.204.94.102,0
TXN101248,DEV-B4GASFQB,iPhone,222.190.170.76,0
TXN101249,DEV-ZP0NWNTJ,Tablet,112.203.225.135,0
TXN101250,DEV-0FCYBR3O,Android Phone,148.230.12.169,0
TXN101251,DEV-9N81DJDI,Android Phone,117.98.192.87,0
TXN101252,DEV-7V55KCRX,iPhone,42.177.68.184,0
TXN101253,DEV-G4PDFCOP,iPhone,69.183.134.183,0
TXN101254,DEV-8J2X707T,Desktop Browser,69.173.39.26,0
TXN101255,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN101256,DEV-RNC02BLU,iPhone,240.161.169.18,0
TXN101257,DEV-8SUSFH70,Desktop Browser,192.82.107.49,0
TXN101258,DEV-HMIE8989,iPhone,228.94.171.15,0
TXN101259,DEV-1LOQSOT5,Android Phone,3.234.48.54,0
TXN101260,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101261,DEV-Y4W8TR98,Android Phone,190.160.239.105,0
TXN101262,DEV-0FCYBR3O,Android Phone,148.230.12.169,0
TXN101263,DEV-XFX3AT25,iPhone,57.232.114.119,0
TXN101264,DEV-LDASLW9H,iPhone,228.49.28.48,0
TXN101265,DEV-ZSUV41AM,iPhone,217.132.135.143,0
TXN101266,DEV-F5IV86ZP,Android Phone,162.93.183.88,0
TXN101267,DEV-CK3TB94C,Desktop Browser,50.80.237.130,0
TXN101268,DEV-4HA0MVF4,Android Phone,205.137.93.139,0
TXN101269,DEV-J13M7PC5,Tablet,10.191.110.115,0
TXN101270,DEV-QZTIO4M7,Tablet,227.107.118.188,0
TXN101271,DEV-7HY7AI33,iPhone,253.100.212.59,0
TXN101272,DEV-1P8OTXOU,Tablet,56.19.43.110,0
TXN101273,DEV-BXPQ5BO2,Tablet,172.233.7.56,0
TXN101274,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101275,DEV-403CNFU2,iPhone,241.31.108.125,0
TXN101276,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101277,DEV-UG05WH23,iPhone,228.166.208.128,0
TXN101278,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101279,DEV-WAPKE5AJ,Tablet,37.196.159.106,1
TXN101280,DEV-G6G04JGS,Tablet,152.101.51.36,0
TXN101281,DEV-C3JR7T3S,Tablet,51.69.14.252,0
TXN101282,DEV-LRGNJZM3,Desktop Browser,194.41.246.44,0
TXN101283,DEV-LEU6ZU1T,Tablet,159.179.20.51,0
TXN101284,DEV-Y9RMJR21,Android Phone,109.177.151.159,0
TXN101285,DEV-54UKIGDI,Android Phone,18.252.97.35,0
TXN101286,DEV-FBTWTW4I,iPhone,16.65.23.72,0
TXN101287,DEV-TVLYJMWU,Tablet,71.20.245.131,1
TXN101288,DEV-PEX7TV7H,Tablet,168.9.94.41,0
TXN101289,DEV-PMTXQ531,Android Phone,39.196.201.73,0
TXN101290,DEV-11KJALW5,Android Phone,238.214.29.234,0
TXN101291,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101292,DEV-KWOALF4V,Desktop Browser,137.118.168.171,0
TXN101293,DEV-9VFRUK94,iPhone,20.158.28.227,0
TXN101294,DEV-JTV75SSU,Desktop Browser,176.54.178.190,0
TXN101295,DEV-QZTIO4M7,Tablet,227.107.118.188,0
TXN101296,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101297,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN101298,DEV-INZ4KHKB,Tablet,21.95.120.199,0
TXN101299,DEV-L3AF6KKF,Android Phone,158.25.110.82,0
TXN101300,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101301,DEV-31YUW2TG,Tablet,251.136.1.39,0
TXN101302,DEV-TPLX3GGU,Desktop Browser,153.104.24.196,0
TXN101303,DEV-FJ4B121Y,Android Phone,22.83.43.194,0
TXN101304,DEV-8J4ZXD82,Android Phone,199.91.46.117,0
TXN101305,DEV-9ZQHBQIQ,iPhone,86.21.249.13,0
TXN101306,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101307,DEV-WLRKXJTM,Desktop Browser,161.113.29.251,0
TXN101308,DEV-JTV75SSU,Desktop Browser,176.54.178.190,0
TXN101309,DEV-UM921VF3,Tablet,237.66.215.112,0
TXN101310,DEV-6SV5ITMT,Desktop Browser,67.86.141.35,0
TXN101311,DEV-6ATJ4MDH,iPhone,224.171.206.11,1
TXN101312,DEV-S7I19MO1,Tablet,103.140.16.135,0
TXN101313,DEV-TBQ818GS,Android Phone,109.34.63.220,0
TXN101314,DEV-9VYSKE5M,Android Phone,166.22.73.89,0
TXN101315,DEV-AIAW4OTU,Tablet,48.218.133.149,0
TXN101316,DEV-6ZJVAEV0,iPhone,148.48.209.165,0
TXN101317,DEV-49TO5A7Q,Desktop Browser,235.4.13.1,1
TXN101318,DEV-YZ1OV5VX,Android Phone,234.248.244.92,1
TXN101319,DEV-B8JXKQ05,Android Phone,29.36.242.50,0
TXN101320,DEV-9VYSKE5M,Android Phone,166.22.73.89,0
TXN101321,DEV-LI3IF9AI,iPhone,63.225.58.113,0
TXN101322,DEV-1GPT49PU,Tablet,234.185.234.5,1
TXN101323,DEV-VIMI8FO0,iPhone,53.114.37.173,0
TXN101324,DEV-F52BWHNY,Android Phone,60.70.236.76,1
TXN101325,DEV-P3FRB7EI,Tablet,238.246.102.151,0
TXN101326,DEV-MINQ4O7V,Tablet,247.207.17.111,0
TXN101327,DEV-PUOLXPOU,Tablet,237.80.227.241,0
TXN101328,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN101329,DEV-PMTXQ531,Android Phone,39.196.201.73,0
TXN101330,DEV-0P4775B5,Desktop Browser,100.102.227.156,0
TXN101331,DEV-1BLOG0NQ,iPhone,192.233.33.123,0
TXN101332,DEV-AIAW4OTU,Tablet,48.218.133.149,0
TXN101333,DEV-W7V1QSA1,iPhone,111.108.141.52,0
TXN101334,DEV-U5WAHZG8,iPhone,254.105.2.175,0
TXN101335,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101336,DEV-82U6ZV3I,Tablet,228.5.81.131,0
TXN101337,DEV-1WCRV68J,Tablet,100.200.50.203,0
TXN101338,DEV-9ZQHBQIQ,iPhone,86.21.249.13,0
TXN101339,DEV-10BAF4JG,Tablet,52.231.165.15,0
TXN101340,DEV-C7501OEE,Android Phone,143.205.24.191,0
TXN101341,DEV-HZMJBG3K,Tablet,254.46.129.42,0
TXN101342,DEV-2T24D7V9,Android Phone,197.176.111.210,0
TXN101343,DEV-Z6X4FMME,Tablet,27.217.245.189,0
TXN101344,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101345,DEV-83GSV5E0,iPhone,207.27.24.25,0
TXN101346,DEV-3685EFZV,Desktop Browser,8.141.206.218,0
TXN101347,DEV-PW5K0JJS,Tablet,171.215.65.252,0
TXN101348,DEV-8257GE0Q,Desktop Browser,70.6.180.145,0
TXN101349,DEV-0L70SHYV,Desktop Browser,167.63.231.244,0
TXN101350,DEV-ULYZLGJV,Android Phone,207.151.77.166,0
TXN101351,DEV-YJROFH6A,iPhone,166.125.99.57,0
TXN101352,DEV-LHWXPBRR,Tablet,78.139.74.176,1
TXN101353,DEV-J7Y96YG6,Desktop Browser,224.247.16.3,0
TXN101354,DEV-7BTI1RIM,Tablet,222.193.137.13,0
TXN101355,DEV-V6NYYCJ4,Tablet,92.191.208.123,0
TXN101356,DEV-IDYREX9B,Tablet,219.9.186.20,0
TXN101357,DEV-D3IIA38K,Desktop Browser,56.27.43.180,1
TXN101358,DEV-BYQYVBNU,Android Phone,206.75.74.147,0
TXN101359,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN101360,DEV-JPO4DILG,Tablet,161.97.243.68,0
TXN101361,DEV-X5ZJ2O4Q,Tablet,230.234.239.192,0
TXN101362,DEV-8QMXETIZ,iPhone,243.224.187.169,0
TXN101363,DEV-D7772IY1,Tablet,231.38.230.29,0
TXN101364,DEV-C7501OEE,Android Phone,143.205.24.191,0
TXN101365,DEV-S3ZRB9OP,Desktop Browser,248.85.161.151,0
TXN101366,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101367,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101368,DEV-RK4MKZOM,iPhone,220.200.33.10,0
TXN101369,DEV-H96YCFNH,Tablet,61.212.132.251,0
TXN101370,DEV-KUPCJ8MO,iPhone,233.238.225.36,0
TXN101371,DEV-D7772IY1,Tablet,231.38.230.29,0
TXN101372,DEV-C7501OEE,Android Phone,143.205.24.191,0
TXN101373,DEV-TF6LN824,iPhone,82.143.241.79,0
TXN101374,DEV-7O9X66D7,Android Phone,24.207.65.203,0
TXN101375,DEV-NC19ARSO,Tablet,254.144.33.51,0
TXN101376,DEV-124VF89X,Tablet,200.186.69.59,0
TXN101377,DEV-W2R576VI,Desktop Browser,214.152.58.116,0
TXN101378,DEV-TZ7PJSFP,iPhone,144.87.27.99,0
TXN101379,DEV-10GDMIPC,Tablet,119.252.107.220,0
TXN101380,DEV-403CNFU2,iPhone,241.31.108.125,0
TXN101381,DEV-8CLRKI72,Tablet,126.4.245.79,0
TXN101382,DEV-WOC4191H,Desktop Browser,251.78.61.237,0
TXN101383,DEV-UWXU2HHL,Android Phone,18.4.189.202,0
TXN101384,DEV-LOZESJNC,Tablet,2.13.7.153,0
TXN101385,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101386,DEV-U3D3513L,Desktop Browser,252.237.193.31,0
TXN101387,DEV-G6G04JGS,Tablet,152.101.51.36,0
TXN101388,DEV-NKAR1H11,Tablet,222.152.203.195,0
TXN101389,DEV-V58B1V1C,Android Phone,136.106.187.42,0
TXN101390,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101391,DEV-BXPQ5BO2,Tablet,172.233.7.56,0
TXN101392,DEV-ZSYJX20A,Android Phone,62.231.73.65,0
TXN101393,DEV-V58B1V1C,Android Phone,136.106.187.42,0
TXN101394,DEV-A3KL0N4L,Android Phone,112.111.249.230,0
TXN101395,DEV-7BNA2I7P,Android Phone,133.178.25.30,0
TXN101396,DEV-NG806W81,Android Phone,42.38.88.42,0
TXN101397,DEV-Y2RL4N7S,Tablet,57.148.90.192,0
TXN101398,DEV-4NP00NQO,iPhone,198.98.152.209,0
TXN101399,DEV-HON4WBAB,Tablet,9.189.224.37,0
TXN101400,DEV-MQFXEN9N,Desktop Browser,114.170.52.220,0
TXN101401,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101402,DEV-QJINH1K5,Desktop Browser,29.214.203.217,1
TXN101403,DEV-6MAT2C28,Android Phone,66.85.183.163,0
TXN101404,DEV-PEX7TV7H,Tablet,168.9.94.41,0
TXN101405,DEV-ZADVJFUY,iPhone,184.209.171.254,0
TXN101406,DEV-NOZ7QMJC,Android Phone,248.97.209.141,0
TXN101407,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101408,DEV-F5C1GXSK,Tablet,59.147.213.185,0
TXN101409,DEV-G49MN230,Android Phone,207.239.55.184,0
TXN101410,DEV-ENAGQ39X,Desktop Browser,48.110.21.192,0
TXN101411,DEV-RJBAQC6C,Tablet,135.75.53.106,0
TXN101412,DEV-9UF1ZWW1,Tablet,223.200.169.76,0
TXN101413,DEV-6ZJVAEV0,iPhone,148.48.209.165,0
TXN101414,DEV-SBHTP5CH,iPhone,110.240.10.132,1
TXN101415,DEV-U3F0MEE0,Tablet,86.220.101.222,0
TXN101416,DEV-10B8VK9Q,Desktop Browser,86.5.105.151,0
TXN101417,DEV-7ZOQMC8F,iPhone,187.212.3.153,0
TXN101418,DEV-EEVG429I,Tablet,228.178.12.90,0
TXN101419,DEV-6XB1Z337,Android Phone,7.238.240.95,0
TXN101420,DEV-NYC7H81J,Desktop Browser,92.14.210.111,0
TXN101421,DEV-AZRVHPJ9,Tablet,144.156.215.145,0
TXN101422,DEV-NKAR1H11,Tablet,222.152.203.195,0
TXN101423,DEV-9194B70L,Android Phone,243.104.147.180,0
TXN101424,DEV-08UPNZAS,Desktop Browser,163.140.28.108,0
TXN101425,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101426,DEV-IXFY1Z68,Android Phone,127.37.235.19,0
TXN101427,DEV-UERJQENB,Android Phone,221.187.253.154,0
TXN101428,DEV-FUXQ9NJC,iPhone,150.106.30.144,0
TXN101429,DEV-1PU8BWAU,iPhone,102.164.31.118,0
TXN101430,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101431,DEV-RJBAQC6C,Tablet,135.75.53.106,0
TXN101432,DEV-L4BKUU5C,iPhone,128.17.238.18,0
TXN101433,DEV-XZA43HOL,Android Phone,129.150.59.237,0
TXN101434,DEV-B4IBHIF5,Desktop Browser,83.100.194.163,0
TXN101435,DEV-BXPQ5BO2,Tablet,172.233.7.56,0
TXN101436,DEV-7PGF7MVQ,Desktop Browser,185.188.94.69,0
TXN101437,DEV-KWBNBPAV,Android Phone,170.67.227.63,0
TXN101438,DEV-ZZHJY8GY,Android Phone,167.12.224.145,0
TXN101439,DEV-OM43T6UU,iPhone,181.23.247.220,0
TXN101440,DEV-6KDD49IK,Tablet,139.83.26.103,0
TXN101441,DEV-1ID9VVN5,Tablet,215.180.247.111,0
TXN101442,DEV-0TLXOUN9,Desktop Browser,38.209.173.193,0
TXN101443,DEV-YR2P6XCW,Android Phone,185.39.254.91,0
TXN101444,DEV-3X10Y14D,Desktop Browser,38.138.201.94,0
TXN101445,DEV-NR2KYB3G,Android Phone,79.229.151.192,0
TXN101446,DEV-XU7B6NBH,iPhone,4.37.163.9,0
TXN101447,DEV-6KFKLDF4,iPhone,124.125.64.2,0
TXN101448,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101449,DEV-OFC5WU25,iPhone,74.141.121.242,0
TXN101450,DEV-4IOAR4G5,Tablet,116.55.117.160,0
TXN101451,DEV-XDHJ5SC3,Android Phone,148.107.254.121,0
TXN101452,DEV-0XKIAIPR,Tablet,183.120.96.226,0
TXN101453,DEV-K9X0740C,Desktop Browser,148.155.182.51,0
TXN101454,DEV-0S1G9EU8,Android Phone,143.152.137.198,0
TXN101455,DEV-GGACSQNB,Android Phone,131.216.162.153,0
TXN101456,DEV-Y2RL4N7S,Tablet,57.148.90.192,0
TXN101457,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN101458,DEV-LABLRF3N,Android Phone,161.112.166.83,0
TXN101459,DEV-RUMEHCYK,Desktop Browser,152.13.186.247,0
TXN101460,DEV-34JGVRP4,Tablet,249.171.16.91,0
TXN101461,DEV-2XGVGDOF,Desktop Browser,51.6.128.101,0
TXN101462,DEV-VIMI8FO0,iPhone,53.114.37.173,0
TXN101463,DEV-5JT660J0,iPhone,141.243.122.128,0
TXN101464,DEV-CYRVEOW0,Android Phone,54.41.31.222,0
TXN101465,DEV-ENMZSO6A,iPhone,148.186.162.220,0
TXN101466,DEV-YJROFH6A,iPhone,166.125.99.57,0
TXN101467,DEV-9M13OTES,iPhone,69.137.103.137,0
TXN101468,DEV-FKCGGXP5,Android Phone,216.63.155.136,0
TXN101469,DEV-8J4ZXD82,Android Phone,199.91.46.117,0
TXN101470,DEV-ETTRUTI7,Desktop Browser,42.25.181.22,0
TXN101471,DEV-FZJAHSAO,Tablet,89.160.84.73,0
TXN101472,DEV-0RTMG7C0,Tablet,24.235.239.143,0
TXN101473,DEV-PII2MVV4,Android Phone,22.22.204.189,0
TXN101474,DEV-7K98XVI6,Tablet,210.30.78.199,0
TXN101475,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101476,DEV-WIJ0KZQV,Desktop Browser,195.231.34.84,0
TXN101477,DEV-4HA0MVF4,Android Phone,205.137.93.139,0
TXN101478,DEV-124VF89X,Tablet,200.186.69.59,0
TXN101479,DEV-D41J2PAT,Android Phone,59.250.118.213,0
TXN101480,DEV-LS9B7RY0,Android Phone,80.48.82.119,0
TXN101481,DEV-UG05WH23,iPhone,228.166.208.128,0
TXN101482,DEV-TBQ818GS,Android Phone,109.34.63.220,0
TXN101483,DEV-0FCYBR3O,Android Phone,148.230.12.169,0
TXN101484,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN101485,DEV-95ZDHZ6M,iPhone,12.236.66.83,0
TXN101486,DEV-AZRVHPJ9,Tablet,144.156.215.145,0
TXN101487,DEV-OT760RS6,Android Phone,4.214.42.164,0
TXN101488,DEV-30ZX815G,iPhone,245.65.107.24,0
TXN101489,DEV-SWP0YKKS,Tablet,99.151.159.184,0
TXN101490,DEV-U88WLXWC,iPhone,52.236.191.238,0
TXN101491,DEV-RG4XV349,Desktop Browser,13.195.59.24,0
TXN101492,DEV-X5ZJ2O4Q,Tablet,230.234.239.192,0
TXN101493,DEV-X5ZJ2O4Q,Tablet,230.234.239.192,0
TXN101494,DEV-11PMRG0Z,Tablet,65.179.206.70,0
TXN101495,DEV-XDHJ5SC3,Android Phone,148.107.254.121,0
TXN101496,DEV-A4PO5CB4,Tablet,129.52.20.21,0
TXN101497,DEV-4H2HWSWC,Android Phone,189.195.83.118,0
TXN101498,DEV-2NAR3SHL,Desktop Browser,136.101.228.136,0
TXN101499,DEV-HYGTMOV6,Desktop Browser,69.64.158.220,0
TXN101500,DEV-XFX3AT25,iPhone,57.232.114.119,0
TXN101501,DEV-A8VC1J2T,Tablet,142.195.95.186,0
TXN101502,DEV-GUUW0580,Desktop Browser,169.219.150.20,0
TXN101503,DEV-FZJAHSAO,Tablet,89.160.84.73,0
TXN101504,DEV-Y4W8TR98,Android Phone,190.160.239.105,0
TXN101505,DEV-2T24D7V9,Android Phone,197.176.111.210,0
TXN101506,DEV-2MJEQA2O,Android Phone,91.93.243.80,0
TXN101507,DEV-WV9NJS96,Android Phone,126.82.232.43,0
TXN101508,DEV-Y7ZXDFLD,Android Phone,253.11.158.1,0
TXN101509,DEV-W2R576VI,Desktop Browser,214.152.58.116,0
TXN101510,DEV-4OJ7G4EB,Android Phone,154.95.216.77,0
TXN101511,DEV-27YCIF8R,Tablet,11.92.16.235,0
TXN101512,DEV-PMMQZADW,Android Phone,171.71.50.45,0
TXN101513,DEV-EPO772NR,Android Phone,202.90.242.144,0
TXN101514,DEV-3LKMGS6R,iPhone,157.236.87.241,0
TXN101515,DEV-ENMZSO6A,iPhone,148.186.162.220,0
TXN101516,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN101517,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101518,DEV-RG4XV349,Desktop Browser,13.195.59.24,0
TXN101519,DEV-PJ269SYE,iPhone,170.50.146.218,0
TXN101520,DEV-SU5NKC41,Desktop Browser,240.36.241.19,0
TXN101521,DEV-7HY7AI33,iPhone,253.100.212.59,0
TXN101522,DEV-WOC4191H,Desktop Browser,251.78.61.237,0
TXN101523,DEV-XDHJ5SC3,Android Phone,148.107.254.121,0
TXN101524,DEV-7M08LCWL,Tablet,122.87.181.45,0
TXN101525,DEV-S3OFAWWJ,Desktop Browser,131.100.41.214,0
TXN101526,DEV-UWXU2HHL,Android Phone,18.4.189.202,0
TXN101527,DEV-6SV5ITMT,Desktop Browser,67.86.141.35,0
TXN101528,DEV-GK82P5YR,Tablet,35.196.81.157,0
TXN101529,DEV-61B7PXJB,Android Phone,25.243.242.151,0
TXN101530,DEV-81AYUAM7,iPhone,110.12.130.157,0
TXN101531,DEV-9ZQHBQIQ,iPhone,86.21.249.13,0
TXN101532,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101533,DEV-KIEW6OR6,Tablet,95.109.229.202,0
TXN101534,DEV-NF57VH2D,Desktop Browser,191.130.138.193,1
TXN101535,DEV-83GSV5E0,iPhone,207.27.24.25,0
TXN101536,DEV-2FX35LG4,Android Phone,42.103.36.247,0
TXN101537,DEV-WV9NJS96,Android Phone,126.82.232.43,0
TXN101538,DEV-00HHEQXI,iPhone,9.31.186.234,0
TXN101539,DEV-UBWRP8GU,Android Phone,230.89.123.223,0
TXN101540,DEV-TPLX3GGU,Desktop Browser,153.104.24.196,0
TXN101541,DEV-SKAZOCHB,iPhone,150.126.2.90,0
TXN101542,DEV-W5KYFC6R,Android Phone,44.96.9.137,0
TXN101543,DEV-IV67KAYP,Tablet,115.55.60.26,0
TXN101544,DEV-D7772IY1,Tablet,231.38.230.29,0
TXN101545,DEV-9OF9SVCA,Android Phone,23.77.19.55,0
TXN101546,DEV-BFIY5PU5,Desktop Browser,53.241.225.168,0
TXN101547,DEV-VT3X8VE0,iPhone,135.205.130.73,0
TXN101548,DEV-2GT30GCH,iPhone,225.216.166.2,0
TXN101549,DEV-WLKOBQ6M,Desktop Browser,91.250.248.64,0
TXN101550,DEV-J27YH6UA,Desktop Browser,251.160.185.71,0
TXN101551,DEV-XLE0BCT3,Android Phone,220.129.184.32,1
TXN101552,DEV-YN6IRJ9W,Tablet,236.231.40.117,0
TXN101553,DEV-VK1PBCD6,iPhone,198.165.11.95,0
TXN101554,DEV-337OV9WX,iPhone,119.152.113.176,0
TXN101555,DEV-KHQNZJNN,Tablet,105.182.88.34,0
TXN101556,DEV-1MKDWVM7,Android Phone,178.239.173.109,0
TXN101557,DEV-W2R576VI,Desktop Browser,214.152.58.116,0
TXN101558,DEV-QFDTN0PL,Android Phone,63.42.160.124,0
TXN101559,DEV-IP35T54G,Desktop Browser,105.8.87.59,0
TXN101560,DEV-O1DFSTS3,Desktop Browser,115.28.38.152,0
TXN101561,DEV-HK0ONSAS,Desktop Browser,150.136.3.78,0
TXN101562,DEV-XY2NZ5X5,Tablet,98.187.159.85,0
TXN101563,DEV-5UGE1G41,iPhone,42.102.163.215,0
TXN101564,DEV-1IKX0RB5,Tablet,176.44.210.19,0
TXN101565,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101566,DEV-VKAP6ZPX,Tablet,1.65.194.105,0
TXN101567,DEV-PHMZOIM2,Android Phone,181.2.161.86,1
TXN101568,DEV-EQE12QEY,Desktop Browser,202.22.92.202,0
TXN101569,DEV-J0UFO2HO,Tablet,63.223.190.34,0
TXN101570,DEV-TK5LP9C5,iPhone,102.210.241.227,0
TXN101571,DEV-GT9967ST,iPhone,82.205.59.98,0
TXN101572,DEV-KXDMNNVU,Desktop Browser,89.203.225.30,1
TXN101573,DEV-YB8Z8TRT,Desktop Browser,61.216.164.240,0
TXN101574,DEV-KOF92Y8L,Android Phone,91.155.252.205,0
TXN101575,DEV-0WF1HWJH,Android Phone,78.4.245.35,0
TXN101576,DEV-05SORHTM,iPhone,197.121.104.133,0
TXN101577,DEV-DQA4SVKX,Android Phone,209.211.218.19,0
TXN101578,DEV-9VFRUK94,iPhone,20.158.28.227,0
TXN101579,DEV-SKP30TX8,Desktop Browser,73.194.42.17,0
TXN101580,DEV-6SV5ITMT,Desktop Browser,67.86.141.35,0
TXN101581,DEV-6YO8DJE7,Tablet,116.193.139.221,0
TXN101582,DEV-Q4TP1NA6,Desktop Browser,46.134.22.97,1
TXN101583,DEV-FJ4B121Y,Android Phone,22.83.43.194,0
TXN101584,DEV-3YC6WZ8L,iPhone,86.138.224.210,1
TXN101585,DEV-KIEW6OR6,Tablet,95.109.229.202,0
TXN101586,DEV-8NTAFUW9,Tablet,32.25.64.217,0
TXN101587,DEV-CK3TB94C,Desktop Browser,50.80.237.130,0
TXN101588,DEV-9N81DJDI,Android Phone,117.98.192.87,0
TXN101589,DEV-ENAGQ39X,Desktop Browser,48.110.21.192,0
TXN101590,DEV-05SORHTM,iPhone,197.121.104.133,0
TXN101591,DEV-502UPVSF,Android Phone,79.253.81.124,0
TXN101592,DEV-WFMAX9FK,iPhone,5.216.211.152,0
TXN101593,DEV-7ZOQMC8F,iPhone,187.212.3.153,0
TXN101594,DEV-0RTMG7C0,Tablet,24.235.239.143,0
TXN101595,DEV-BHB7ZHEZ,Tablet,92.218.239.33,0
TXN101596,DEV-Q2YOTOS8,Desktop Browser,202.156.148.184,0
TXN101597,DEV-0RTMG7C0,Tablet,24.235.239.143,0
TXN101598,DEV-HQTYLU58,iPhone,197.139.251.175,0
TXN101599,DEV-2BVXEJAX,iPhone,140.197.242.142,0
TXN101600,DEV-FZJAHSAO,Tablet,89.160.84.73,0
TXN101601,DEV-Y9RMJR21,Android Phone,109.177.151.159,0
TXN101602,DEV-0RTMG7C0,Tablet,24.235.239.143,0
TXN101603,DEV-45JJJE1I,Desktop Browser,204.55.238.6,1
TXN101604,DEV-T292MI56,iPhone,105.12.55.60,0
TXN101605,DEV-Q2YOTOS8,Desktop Browser,202.156.148.184,0
TXN101606,DEV-MINQ4O7V,Tablet,247.207.17.111,0
TXN101607,DEV-95ZDHZ6M,iPhone,12.236.66.83,0
TXN101608,DEV-K3FUQVU5,Tablet,89.34.153.66,0
TXN101609,DEV-337OV9WX,iPhone,119.152.113.176,0
TXN101610,DEV-MQFXEN9N,Desktop Browser,114.170.52.220,0
TXN101611,DEV-0FCYBR3O,Android Phone,148.230.12.169,0
TXN101612,DEV-0S1G9EU8,Android Phone,143.152.137.198,0
TXN101613,DEV-TMFWG895,Desktop Browser,190.6.111.207,0
TXN101614,DEV-0XKIAIPR,Tablet,183.120.96.226,0
TXN101615,DEV-JLWSS1VI,Tablet,77.211.32.139,0
TXN101616,DEV-1IGCUIDC,Android Phone,189.207.88.223,0
